,q_year,q_status,cod_year,type_clean,mw1,region
1275,2016.0,withdrawn,2020.0,Solar+Battery,103.0,CAISO
1276,2016.0,withdrawn,2020.0,Solar,205.0,CAISO
1277,2016.0,withdrawn,2020.0,Solar,309.0,CAISO
1278,2016.0,withdrawn,2019.0,Solar,211.0,CAISO
1279,2016.0,withdrawn,2019.0,Solar,81.0,CAISO
1280,2016.0,withdrawn,2019.0,Solar,207.0,CAISO
1281,2016.0,withdrawn,2018.0,Solar,78.0,CAISO
1282,2016.0,active,2020.0,Solar+Battery,149.0,CAISO
1283,2016.0,active,2020.0,Solar+Battery,189.0,CAISO
1284,2016.0,active,2020.0,Solar+Battery,314.0,CAISO
1285,2016.0,withdrawn,2023.0,Solar+Battery,515.0,CAISO
1286,2016.0,withdrawn,2019.0,Solar+Battery,137.0,CAISO
1287,2016.0,withdrawn,2020.0,Battery,406.0,CAISO
1288,2016.0,withdrawn,2020.0,Solar,260.0,CAISO
1289,2016.0,active,2020.0,Solar+Battery,260.0,CAISO
1290,2016.0,withdrawn,2020.0,Solar,732.0,CAISO
1291,2016.0,withdrawn,2020.0,Solar,415.0,CAISO
1292,2016.0,active,2021.0,Solar+Battery,25.0,CAISO
1293,2016.0,active,2021.0,Solar+Battery,25.0,CAISO
1294,2016.0,active,2019.0,Solar+Battery,118.0,CAISO
1295,2016.0,active,2019.0,Solar+Battery,100.0,CAISO
1296,2016.0,withdrawn,2018.0,Solar,83.0,CAISO
1297,2016.0,active,2019.0,Solar+Battery,58.0,CAISO
1298,2016.0,withdrawn,2019.0,Solar,265.0,CAISO
1299,2016.0,active,2021.0,Solar+Battery,112.0,CAISO
1300,2016.0,withdrawn,2019.0,Battery,300.0,CAISO
1301,2016.0,withdrawn,2019.0,Solar+Battery,310.0,CAISO
1302,2016.0,withdrawn,2019.0,Solar+Battery,205.0,CAISO
1303,2016.0,withdrawn,2019.0,Wind,281.0,CAISO
1304,2016.0,withdrawn,2020.0,Battery+Gas,26.0,CAISO
1305,2016.0,active,2019.0,Solar+Battery,107.0,CAISO
1306,2016.0,withdrawn,2019.0,Solar,380.0,CAISO
1307,2016.0,withdrawn,2020.0,Solar,521.0,CAISO
1308,2016.0,withdrawn,2023.0,Solar+Battery,257.0,CAISO
1309,2016.0,active,2019.0,Solar+Battery,0.0,CAISO
1310,2016.0,withdrawn,2019.0,Solar,153.0,CAISO
1311,2016.0,active,2019.0,Solar+Battery,254.0,CAISO
1312,2016.0,withdrawn,2020.0,Solar,87.0,CAISO
1313,2016.0,withdrawn,2020.0,Solar,67.0,CAISO
1314,2016.0,withdrawn,2021.0,Solar,722.0,CAISO
1315,2016.0,withdrawn,2021.0,Solar,205.0,CAISO
1316,2016.0,withdrawn,2019.0,Solar,209.0,CAISO
1317,2016.0,active,2019.0,Wind,310.0,CAISO
1318,2017.0,operational,2017.0,Gas,18.0,CAISO
1319,2017.0,active,2020.0,Solar+Battery,101.0,CAISO
1320,2017.0,active,2019.0,Solar+Battery,20.0,CAISO
1321,2017.0,withdrawn,2021.0,Battery,45.0,CAISO
1322,2017.0,withdrawn,2019.0,Solar+Battery,20.0,CAISO
1323,2017.0,withdrawn,2020.0,Battery,100.0,CAISO
1324,2017.0,withdrawn,2020.0,Wind,153.0,CAISO
1325,2017.0,withdrawn,2019.0,Hydro,112.0,CAISO
1326,2017.0,withdrawn,2020.0,Battery,60.0,CAISO
1327,2017.0,withdrawn,2020.0,Wind,152.0,CAISO
1328,2017.0,withdrawn,2020.0,Wind,102.0,CAISO
1329,2017.0,withdrawn,2021.0,Battery,23.0,CAISO
1330,2017.0,withdrawn,2019.0,Battery,102.0,CAISO
1331,2017.0,withdrawn,2020.0,Solar,20.0,CAISO
1332,2017.0,withdrawn,2020.0,Solar,103.0,CAISO
1333,2017.0,active,2019.0,Wind,84.0,CAISO
1334,2017.0,withdrawn,2020.0,Solar,380.0,CAISO
1335,2017.0,withdrawn,2019.0,Battery,53.0,CAISO
1336,2017.0,withdrawn,2022.0,Battery,314.0,CAISO
1337,2017.0,active,2020.0,Battery,26.0,CAISO
1338,2017.0,withdrawn,2020.0,Battery,95.0,CAISO
1339,2017.0,withdrawn,2021.0,Solar,156.0,CAISO
1340,2017.0,withdrawn,2020.0,Solar,51.0,CAISO
1341,2017.0,withdrawn,2021.0,Solar+Battery,22.0,CAISO
1342,2017.0,withdrawn,2020.0,Solar,71.0,CAISO
1343,2017.0,withdrawn,2020.0,Solar,209.0,CAISO
1344,2017.0,active,2020.0,Battery,189.0,CAISO
1345,2017.0,withdrawn,2020.0,Solar+Battery,75.0,CAISO
1346,2017.0,withdrawn,2021.0,Solar+Battery,205.0,CAISO
1347,2017.0,withdrawn,2020.0,Solar+Battery,100.0,CAISO
1348,2017.0,active,2020.0,Wind,80.0,CAISO
1349,2017.0,active,2021.0,Solar,156.0,CAISO
1350,2017.0,active,2021.0,Solar,156.0,CAISO
1351,2017.0,withdrawn,2019.0,Solar+Battery,60.0,CAISO
1352,2017.0,active,2021.0,Solar,103.0,CAISO
1353,2017.0,withdrawn,2021.0,Solar,103.0,CAISO
1354,2017.0,withdrawn,2020.0,Solar+Battery,100.0,CAISO
1355,2017.0,withdrawn,2020.0,Solar+Battery,153.0,CAISO
1356,2017.0,withdrawn,2021.0,Battery,90.0,CAISO
1357,2017.0,withdrawn,2021.0,Solar,209.0,CAISO
1358,2017.0,withdrawn,2019.0,Solar+Battery,52.0,CAISO
1359,2017.0,active,2020.0,Solar+Battery,128.0,CAISO
1360,2017.0,withdrawn,2022.0,Solar,204.0,CAISO
1361,2017.0,active,2021.0,Solar+Battery,205.0,CAISO
1362,2017.0,withdrawn,2021.0,Solar,41.0,CAISO
1363,2017.0,withdrawn,2021.0,Solar,77.0,CAISO
1364,2017.0,active,2021.0,Solar+Battery,207.0,CAISO
1365,2017.0,withdrawn,2021.0,Solar,102.0,CAISO
1366,2017.0,withdrawn,2021.0,Solar,31.0,CAISO
1367,2017.0,active,2021.0,Solar+Battery,104.0,CAISO
1368,2017.0,active,2021.0,Solar,205.0,CAISO
1369,2017.0,withdrawn,2019.0,Solar,16.0,CAISO
1370,2017.0,withdrawn,2021.0,Solar,306.0,CAISO
1371,2017.0,withdrawn,2020.0,Solar,71.0,CAISO
1372,2017.0,active,2020.0,Solar+Battery,3200.0,CAISO
1373,2017.0,withdrawn,2022.0,Solar+Battery,450.0,CAISO
1374,2017.0,withdrawn,2020.0,Solar+Battery,150.0,CAISO
1375,2017.0,active,2020.0,Solar,458.0,CAISO
1376,2017.0,withdrawn,2021.0,Solar+Battery,476.0,CAISO
1377,2017.0,operational,2019.0,Gas,38.0,CAISO
1378,2017.0,withdrawn,2023.0,Solar,155.0,CAISO
1379,2017.0,withdrawn,2021.0,Battery,204.0,CAISO
1380,2017.0,withdrawn,2020.0,Wind,155.0,CAISO
1381,2017.0,withdrawn,2019.0,Solar,100.0,CAISO
1382,2017.0,withdrawn,2021.0,Battery,80.0,CAISO
1383,2017.0,active,2020.0,Solar+Battery,110.0,CAISO
1384,2017.0,operational,2019.0,Solar+Battery,100.0,CAISO
1385,2017.0,withdrawn,2021.0,Solar,102.0,CAISO
1386,2017.0,withdrawn,2020.0,Wind,108.0,CAISO
1387,2017.0,withdrawn,2020.0,Solar+Battery,100.0,CAISO
1388,2017.0,withdrawn,2021.0,Solar,419.0,CAISO
1389,2017.0,active,2020.0,Solar+Battery,45.0,CAISO
1390,2017.0,withdrawn,2020.0,Solar+Battery,200.0,CAISO
1391,2017.0,withdrawn,2019.0,Wind,37.0,CAISO
1392,2017.0,withdrawn,2021.0,Solar,264.0,CAISO
1393,2017.0,withdrawn,2020.0,Solar+Battery,90.0,CAISO
1394,2017.0,active,2020.0,Solar+Battery,357.0,CAISO
1395,2017.0,withdrawn,2020.0,Battery+Gas,26.0,CAISO
1396,2017.0,withdrawn,2020.0,Wind,281.0,CAISO
1397,2017.0,withdrawn,2024.0,Solar+Battery,125.0,CAISO
1398,2017.0,withdrawn,2021.0,Battery,10.0,CAISO
1399,2017.0,active,2020.0,Wind,400.0,CAISO
1400,2017.0,withdrawn,2021.0,Battery,40.0,CAISO
1401,2017.0,withdrawn,2021.0,Battery,10.0,CAISO
1402,2017.0,active,2020.0,Solar+Battery,20.0,CAISO
1403,2017.0,withdrawn,2020.0,Solar,155.0,CAISO
1404,2017.0,operational,2019.0,Battery,30.0,CAISO
1405,2017.0,active,2020.0,Solar+Battery,250.0,CAISO
1406,2017.0,withdrawn,2019.0,Solar,156.0,CAISO
1407,2017.0,withdrawn,2021.0,Solar+Battery,25.0,CAISO
1408,2017.0,withdrawn,2018.0,Gas,432.0,CAISO
1409,2018.0,operational,2019.0,Wind,15.0,CAISO
1410,2018.0,operational,2021.0,Wind,3.7,CAISO
1411,2018.0,withdrawn,2021.0,Solar,18.0,CAISO
1412,2018.0,active,2020.0,Battery,124.0,CAISO
1413,2018.0,active,2021.0,Solar+Battery,40.0,CAISO
1414,2018.0,active,2022.0,Solar+Battery,150.0,CAISO
1415,2018.0,withdrawn,2021.0,Battery,200.0,CAISO
1416,2018.0,withdrawn,2021.0,Battery,51.0,CAISO
1417,2018.0,withdrawn,2021.0,Solar,103.0,CAISO
1418,2018.0,withdrawn,2023.0,Solar+Battery,514.0,CAISO
1419,2018.0,withdrawn,2021.0,Battery,151.0,CAISO
1420,2018.0,withdrawn,2021.0,Battery,32.0,CAISO
1421,2018.0,withdrawn,2021.0,Battery,40.0,CAISO
1422,2018.0,withdrawn,2022.0,Solar,220.0,CAISO
1423,2018.0,withdrawn,2022.0,Solar,220.0,CAISO
1424,2018.0,active,2020.0,Battery,75.0,CAISO
1425,2018.0,active,2021.0,Solar+Battery,84.0,CAISO
1426,2018.0,active,2022.0,Solar,103.0,CAISO
1427,2018.0,active,2020.0,Battery,3.0,CAISO
1428,2018.0,withdrawn,2020.0,Battery,65.0,CAISO
1429,2018.0,active,2021.0,Wind,63.0,CAISO
1430,2018.0,active,2021.0,Battery,20.0,CAISO
1431,2018.0,active,2020.0,Wind,112.0,CAISO
1432,2018.0,withdrawn,2022.0,Battery,42.0,CAISO
1433,2018.0,active,2023.0,Wind,92.0,CAISO
1434,2018.0,withdrawn,2021.0,Battery,46.0,CAISO
1435,2018.0,withdrawn,2021.0,Solar,154.0,CAISO
1436,2018.0,withdrawn,2021.0,Battery,74.0,CAISO
1437,2018.0,withdrawn,2020.0,Battery,50.0,CAISO
1438,2018.0,withdrawn,2022.0,Solar+Battery,1037.0,CAISO
1439,2018.0,withdrawn,2022.0,Battery,42.0,CAISO
1440,2018.0,active,2021.0,Battery,106.0,CAISO
1441,2018.0,withdrawn,2022.0,Solar+Battery,204.0,CAISO
1442,2018.0,operational,2021.0,Battery,500.0,CAISO
1443,2018.0,withdrawn,2021.0,Solar+Battery,103.0,CAISO
1444,2018.0,withdrawn,2025.0,Offshore Wind,2006.0,CAISO
1445,2018.0,withdrawn,2020.0,Wind,61.0,CAISO
1446,2018.0,withdrawn,2022.0,Battery,204.0,CAISO
1447,2018.0,withdrawn,2022.0,Solar+Battery,155.0,CAISO
1448,2018.0,withdrawn,2022.0,Solar+Battery,102.0,CAISO
1449,2018.0,active,2022.0,Battery,309.0,CAISO
1450,2018.0,withdrawn,2024.0,Battery,309.0,CAISO
1451,2018.0,withdrawn,2021.0,Battery,51.0,CAISO
1452,2018.0,withdrawn,2021.0,Solar+Battery,518.0,CAISO
1453,2018.0,withdrawn,2021.0,Solar+Battery,52.0,CAISO
1454,2018.0,active,2020.0,Gas,63.0,CAISO
1455,2018.0,withdrawn,2021.0,Solar+Battery,180.0,CAISO
1456,2018.0,withdrawn,2023.0,Battery,510.0,CAISO
1457,2018.0,withdrawn,2024.0,Battery,510.0,CAISO
1458,2018.0,withdrawn,2022.0,Solar+Battery,312.0,CAISO
1459,2018.0,withdrawn,2022.0,Solar,103.0,CAISO
1460,2018.0,withdrawn,2024.0,Other,100.0,CAISO
1461,2018.0,active,2024.0,Wind,162.0,CAISO
1462,2018.0,withdrawn,2021.0,Battery,150.0,CAISO
1463,2018.0,active,2022.0,Solar+Battery,61.0,CAISO
1464,2018.0,withdrawn,2025.0,Offshore Wind,576.0,CAISO
1465,2018.0,active,2021.0,Solar+Battery,67.0,CAISO
1466,2018.0,active,2023.0,Solar+Battery,514.0,CAISO
1467,2018.0,withdrawn,2021.0,Solar,41.0,CAISO
1468,2018.0,withdrawn,2022.0,Solar,110.0,CAISO
1469,2018.0,active,2022.0,Solar+Battery,71.0,CAISO
1470,2018.0,withdrawn,2020.0,Solar+Battery,128.0,CAISO
1471,2018.0,withdrawn,2021.0,Battery,101.0,CAISO
1472,2018.0,withdrawn,2021.0,Battery,300.0,CAISO
1473,2018.0,withdrawn,2021.0,Battery,100.0,CAISO
1474,2015.0,withdrawn,2020.0,Solar+Battery,154.0,CAISO
1475,2018.0,withdrawn,2021.0,Solar+Battery,61.0,CAISO
1476,2018.0,withdrawn,2020.0,Solar+Battery,206.0,CAISO
1477,2018.0,active,2022.0,Battery,59.0,CAISO
1478,2018.0,withdrawn,2021.0,Battery,500.0,CAISO
1479,2018.0,withdrawn,2022.0,Solar+Battery,225.0,CAISO
1480,2018.0,active,2022.0,Solar+Battery,500.0,CAISO
1481,2018.0,withdrawn,2020.0,Solar+Battery,38.0,CAISO
1482,2018.0,withdrawn,2022.0,Solar,110.0,CAISO
1483,2018.0,withdrawn,2021.0,Solar+Battery,80.0,CAISO
1484,2018.0,withdrawn,2022.0,Solar+Battery,182.0,CAISO
1485,2018.0,withdrawn,2020.0,Battery,100.0,CAISO
1486,2018.0,active,2022.0,Solar+Battery,300.0,CAISO
1487,2018.0,withdrawn,2022.0,Solar,224.0,CAISO
1488,2018.0,active,2022.0,Solar+Battery,268.0,CAISO
1489,2018.0,active,2021.0,Solar+Battery,111.0,CAISO
1490,2018.0,withdrawn,2022.0,Wind,199.0,CAISO
1491,2018.0,withdrawn,2021.0,Battery,200.0,CAISO
1492,2018.0,active,2022.0,Solar+Battery,370.0,CAISO
1493,2018.0,withdrawn,2022.0,Solar+Battery,900.0,CAISO
1494,2018.0,withdrawn,2022.0,Solar+Battery,600.0,CAISO
1495,2018.0,withdrawn,2025.0,Other Storage,1407.0,CAISO
1496,2018.0,active,2022.0,Solar+Battery,155.0,CAISO
1497,2018.0,withdrawn,2021.0,Solar+Battery,156.0,CAISO
1498,2018.0,active,2021.0,Solar,79.0,CAISO
1499,2018.0,active,2022.0,Solar+Battery,515.0,CAISO
1500,2018.0,withdrawn,2024.0,Solar+Battery,514.0,CAISO
1501,2018.0,active,2022.0,Battery,350.0,CAISO
1502,2018.0,active,2020.0,Solar+Battery,90.0,CAISO
1503,2018.0,withdrawn,2025.0,Other Storage,500.0,CAISO
1504,2018.0,active,2021.0,Solar+Battery,225.0,CAISO
1505,2018.0,withdrawn,2020.0,Wind,76.0,CAISO
1506,2018.0,withdrawn,2021.0,Other,3.4,CAISO
1507,2019.0,withdrawn,2022.0,Other,5.5,CAISO
1508,2019.0,withdrawn,2021.0,Battery,41.0,CAISO
1509,2019.0,active,2022.0,Battery,783.0,CAISO
1510,2019.0,active,2021.0,Battery,365.0,CAISO
1511,2019.0,withdrawn,2022.0,Solar+Battery,362.0,CAISO
1512,2019.0,withdrawn,2021.0,Wind+Battery,55.0,CAISO
1513,2019.0,withdrawn,2023.0,Solar+Battery,150.0,CAISO
1514,2019.0,withdrawn,2023.0,Solar+Battery,300.0,CAISO
1515,2019.0,withdrawn,2023.0,Battery,99.0,CAISO
1516,2019.0,withdrawn,2021.0,Battery,31.0,CAISO
1517,2019.0,withdrawn,2022.0,Solar+Battery,362.0,CAISO
1518,2019.0,withdrawn,2022.0,Battery,30.0,CAISO
1519,2019.0,withdrawn,2023.0,Battery,200.0,CAISO
1520,2019.0,active,2023.0,Battery,200.0,CAISO
1521,2019.0,withdrawn,2023.0,Battery,100.0,CAISO
1522,2019.0,active,2023.0,Battery,250.0,CAISO
1523,2019.0,active,2022.0,Battery,355.0,CAISO
1524,2019.0,withdrawn,2022.0,Battery,101.0,CAISO
1525,2019.0,withdrawn,2022.0,Battery,650.0,CAISO
1526,2019.0,withdrawn,2022.0,Solar+Battery,102.0,CAISO
1527,2019.0,active,2022.0,Battery,100.0,CAISO
1528,2018.0,active,2022.0,Solar+Battery,41.0,CAISO
1529,2019.0,withdrawn,2025.0,Offshore Wind+Battery,1568.0,CAISO
1530,2019.0,withdrawn,2023.0,Solar+Battery,244.0,CAISO
1531,2019.0,withdrawn,2023.0,Solar+Battery,244.0,CAISO
1532,2019.0,withdrawn,2023.0,Solar+Battery,244.0,CAISO
1533,2019.0,withdrawn,2022.0,Solar+Battery,51.0,CAISO
1534,2019.0,withdrawn,2023.0,Battery,100.0,CAISO
1535,2019.0,operational,2023.0,Solar,25.0,CAISO
1536,2019.0,withdrawn,2022.0,Solar+Battery,56.0,CAISO
1537,2019.0,withdrawn,2023.0,Solar+Battery,153.0,CAISO
1538,2019.0,active,2021.0,Solar+Battery,21.0,CAISO
1539,2019.0,withdrawn,2021.0,Solar,66.0,CAISO
1540,2019.0,withdrawn,2022.0,Solar+Battery,51.0,CAISO
1541,2019.0,withdrawn,2023.0,Solar+Battery,82.0,CAISO
1542,2019.0,withdrawn,2021.0,Solar,185.0,CAISO
1543,2019.0,withdrawn,2022.0,Solar+Battery,28.0,CAISO
1544,2019.0,withdrawn,2022.0,Battery,462.0,CAISO
1545,2019.0,withdrawn,2022.0,Solar+Battery,203.0,CAISO
1546,2019.0,withdrawn,2022.0,Solar+Battery,203.0,CAISO
1547,2019.0,withdrawn,2023.0,Solar+Battery,153.0,CAISO
1548,2019.0,withdrawn,2022.0,Battery,355.0,CAISO
1549,2019.0,withdrawn,2022.0,Solar+Battery,30.0,CAISO
1550,2019.0,withdrawn,2023.0,Solar+Battery,67.0,CAISO
1551,2019.0,withdrawn,2024.0,Solar+Battery,1537.0,CAISO
1552,2019.0,withdrawn,2022.0,Solar+Battery,153.0,CAISO
1553,2019.0,withdrawn,2022.0,Solar+Battery,91.0,CAISO
1554,2019.0,withdrawn,2022.0,Solar,75.0,CAISO
1555,2019.0,withdrawn,2021.0,Solar,51.0,CAISO
1556,2019.0,active,2022.0,Solar+Battery,152.0,CAISO
1557,2019.0,active,2023.0,Solar+Battery,102.0,CAISO
1558,2019.0,withdrawn,2026.0,Offshore Wind,1188.0,CAISO
1559,2019.0,withdrawn,2024.0,Wind+Battery,1568.0,CAISO
1560,2019.0,withdrawn,2026.0,Wind+Battery,1568.0,CAISO
1561,2019.0,active,2022.0,Solar+Battery,56.0,CAISO
1562,2019.0,withdrawn,2022.0,Solar+Battery,500.0,CAISO
1563,2019.0,active,2022.0,Solar+Battery,500.0,CAISO
1564,2019.0,active,2023.0,Solar+Battery,254.0,CAISO
1565,2019.0,withdrawn,2021.0,Solar,359.0,CAISO
1566,2019.0,active,2025.0,Solar+Battery,818.0,CAISO
1567,2019.0,withdrawn,2021.0,Solar,140.0,CAISO
1568,2019.0,withdrawn,2023.0,Wind,403.0,CAISO
1569,2019.0,withdrawn,2026.0,Offshore Wind,627.0,CAISO
1570,2019.0,withdrawn,2024.0,Wind+Battery,1568.0,CAISO
1571,2019.0,withdrawn,2022.0,Solar+Battery,203.0,CAISO
1572,2019.0,withdrawn,2023.0,Solar+Battery,152.0,CAISO
1573,2019.0,withdrawn,2022.0,Solar+Battery,203.0,CAISO
1574,2019.0,active,2022.0,Solar+Battery,200.0,CAISO
1575,2019.0,withdrawn,2022.0,Battery,102.0,CAISO
1576,2019.0,withdrawn,2021.0,Battery,203.0,CAISO
1577,2019.0,withdrawn,2023.0,Battery,250.0,CAISO
1578,2019.0,active,2023.0,Battery,200.0,CAISO
1579,2019.0,withdrawn,2021.0,Battery,308.0,CAISO
1580,2019.0,withdrawn,2021.0,Battery,305.0,CAISO
1581,2019.0,active,2023.0,Battery,250.0,CAISO
1582,2019.0,withdrawn,2023.0,Battery,200.0,CAISO
1583,2019.0,withdrawn,2022.0,Battery,434.0,CAISO
1584,2019.0,withdrawn,2023.0,Battery,200.0,CAISO
1585,2019.0,active,2023.0,Battery,200.0,CAISO
1586,2019.0,withdrawn,2023.0,Wind+Battery,65.0,CAISO
1587,2019.0,active,2022.0,Solar+Battery,82.0,CAISO
1588,2019.0,withdrawn,2022.0,Solar+Battery,203.0,CAISO
1589,2019.0,active,2023.0,Solar+Battery,500.0,CAISO
1590,2019.0,withdrawn,2023.0,Solar+Battery,102.0,CAISO
1591,2019.0,withdrawn,2022.0,Solar+Battery,200.0,CAISO
1592,2019.0,withdrawn,2023.0,Solar+Battery,244.0,CAISO
1593,2019.0,withdrawn,2023.0,Solar+Battery,300.0,CAISO
1594,2019.0,withdrawn,2023.0,Solar+Battery,244.0,CAISO
1595,2019.0,active,2023.0,Solar+Battery,1150.0,CAISO
1596,2019.0,withdrawn,2022.0,Solar+Battery,116.0,CAISO
1597,2019.0,withdrawn,2022.0,Solar+Battery,627.0,CAISO
1598,2019.0,withdrawn,2023.0,Solar+Battery,310.0,CAISO
1599,2019.0,active,2021.0,Battery,305.0,CAISO
1600,2019.0,withdrawn,2023.0,Solar+Battery,250.0,CAISO
1601,2019.0,active,2022.0,Solar+Battery,500.0,CAISO
1602,2019.0,active,2023.0,Solar+Battery,779.0,CAISO
1603,2019.0,withdrawn,2023.0,Wind,86.0,CAISO
1604,2019.0,withdrawn,2022.0,Solar+Battery,203.0,CAISO
1605,2019.0,withdrawn,2022.0,Solar+Battery,407.0,CAISO
1606,2019.0,active,2023.0,Solar+Battery,400.0,CAISO
1607,2019.0,withdrawn,2022.0,Solar+Battery,518.0,CAISO
1608,2019.0,withdrawn,2023.0,Solar+Wind,209.0,CAISO
1609,2019.0,withdrawn,2022.0,Battery,101.0,CAISO
1610,2019.0,withdrawn,2023.0,Solar+Battery,514.0,CAISO
1611,2019.0,active,2022.0,Battery,101.0,CAISO
1612,2019.0,active,2022.0,Solar+Battery,518.0,CAISO
1613,2019.0,active,2023.0,Solar+Battery,400.0,CAISO
1614,2019.0,withdrawn,2021.0,Battery,308.0,CAISO
1615,2019.0,active,2022.0,Battery,680.0,CAISO
1616,2019.0,active,2022.0,Battery,508.0,CAISO
1617,2019.0,active,2022.0,Solar+Battery,700.0,CAISO
1618,2019.0,withdrawn,2023.0,Solar+Battery,400.0,CAISO
1619,2019.0,active,2023.0,Solar+Battery,300.0,CAISO
1620,2019.0,active,2022.0,Solar+Battery,204.0,CAISO
1621,2019.0,withdrawn,2023.0,Solar+Battery,102.0,CAISO
1622,2019.0,withdrawn,2023.0,Solar+Battery,102.0,CAISO
1623,2019.0,withdrawn,2023.0,Solar+Battery,460.0,CAISO
1624,2019.0,active,2025.0,Solar+Battery,262.0,CAISO
1625,2019.0,active,2022.0,Solar+Battery,441.0,CAISO
1626,2019.0,withdrawn,2023.0,Battery,200.0,CAISO
1627,2019.0,active,2023.0,Battery,200.0,CAISO
1628,2019.0,active,2023.0,Battery,200.0,CAISO
1629,2019.0,withdrawn,2023.0,Battery,200.0,CAISO
1630,2019.0,active,2023.0,Wind,353.0,CAISO
1631,2019.0,active,2024.0,Wind,300.0,CAISO
1632,2019.0,active,2022.0,Battery,51.0,CAISO
1633,2019.0,active,2023.0,Solar+Battery,460.0,CAISO
1634,2019.0,active,2021.0,Battery,500.0,CAISO
1635,2019.0,active,2023.0,Solar+Battery,360.0,CAISO
1636,2019.0,withdrawn,2023.0,Solar+Battery,421.0,CAISO
1637,2019.0,active,2022.0,Solar+Battery,154.0,CAISO
1638,2019.0,withdrawn,2021.0,Battery,51.0,CAISO
1639,2019.0,active,2023.0,Battery,102.0,CAISO
1640,2019.0,active,2023.0,Battery,200.0,CAISO
1641,2019.0,active,2021.0,Battery,27.0,CAISO
1642,2019.0,withdrawn,2021.0,Wind+Battery,206.0,CAISO
1643,2019.0,active,2023.0,Battery,300.0,CAISO
1644,2019.0,withdrawn,2026.0,Other Storage,500.0,CAISO
1645,2019.0,active,2021.0,Battery,20.0,CAISO
1646,2019.0,withdrawn,2023.0,Battery,50.0,CAISO
1647,2020.0,withdrawn,2019.0,Gas,60.0,CAISO
1648,2020.0,active,2022.0,Solar+Battery,309.0,CAISO
1649,2020.0,operational,2020.0,Wind,1.6,CAISO
1650,2020.0,operational,2019.0,Solar,5.0,CAISO
1651,2020.0,withdrawn,2023.0,Battery,254.0,CAISO
1652,2020.0,active,2023.0,Wind,102.0,CAISO
1653,2020.0,withdrawn,2023.0,Wind+Battery,97.0,CAISO
1654,2020.0,withdrawn,2025.0,Battery,300.0,CAISO
1655,2020.0,withdrawn,2023.0,Solar+Battery,87.0,CAISO
1656,2020.0,active,2023.0,Solar+Battery,85.0,CAISO
1657,2020.0,active,2024.0,Battery,313.0,CAISO
1658,2020.0,withdrawn,2023.0,Solar+Battery,20.0,CAISO
1659,2020.0,active,2023.0,Battery,102.0,CAISO
1660,2020.0,active,2024.0,Wind+Battery,207.0,CAISO
1661,2020.0,withdrawn,2027.0,Offshore Wind+Battery,1568.0,CAISO
1662,2020.0,withdrawn,2027.0,Battery+Gas,26.0,CAISO
1663,2020.0,withdrawn,2023.0,Battery,103.0,CAISO
1664,2020.0,active,2023.0,Battery,102.0,CAISO
1665,2020.0,withdrawn,2023.0,Battery,950.0,CAISO
1666,2020.0,withdrawn,2025.0,Battery,305.0,CAISO
1667,2020.0,withdrawn,2024.0,Battery,300.0,CAISO
1668,2020.0,withdrawn,2023.0,Solar+Battery,327.0,CAISO
1669,2020.0,active,2023.0,Battery,103.0,CAISO
1670,2020.0,withdrawn,2023.0,Battery,102.0,CAISO
1671,2020.0,active,2024.0,Solar+Wind,410.0,CAISO
1672,2020.0,withdrawn,2023.0,Battery,151.0,CAISO
1673,2020.0,withdrawn,2023.0,Battery,152.0,CAISO
1674,2020.0,active,2025.0,Battery,675.0,CAISO
1675,2020.0,withdrawn,2023.0,Battery,102.0,CAISO
1676,2020.0,withdrawn,2023.0,Solar+Battery,87.0,CAISO
1677,2020.0,withdrawn,2024.0,Battery,250.0,CAISO
1678,2020.0,active,2023.0,Solar+Battery,36.0,CAISO
1679,2020.0,withdrawn,2023.0,Solar+Battery,155.0,CAISO
1680,2020.0,withdrawn,2023.0,Solar+Battery,115.0,CAISO
1681,2020.0,withdrawn,2023.0,Battery,31.0,CAISO
1682,2020.0,active,2023.0,Battery,33.0,CAISO
1683,2020.0,withdrawn,2024.0,Solar+Battery,203.0,CAISO
1684,2020.0,withdrawn,2024.0,Solar+Battery,1700.0,CAISO
1685,2020.0,withdrawn,2023.0,Solar+Battery,102.0,CAISO
1686,2020.0,withdrawn,2023.0,Solar+Battery,103.0,CAISO
1687,2020.0,active,2024.0,Wind+Battery,60.0,CAISO
1688,2020.0,withdrawn,2023.0,Solar+Battery,102.0,CAISO
1689,2020.0,withdrawn,2022.0,Battery,32.0,CAISO
1690,2020.0,withdrawn,2023.0,Solar+Battery,355.0,CAISO
1691,2020.0,withdrawn,2024.0,Solar+Battery,250.0,CAISO
1692,2020.0,withdrawn,2023.0,Solar+Battery,52.0,CAISO
1693,2020.0,withdrawn,2024.0,Solar+Battery,313.0,CAISO
1694,2020.0,withdrawn,2025.0,Solar+Battery,313.0,CAISO
1695,2020.0,withdrawn,2023.0,Solar+Battery,103.0,CAISO
1696,2020.0,withdrawn,2023.0,Battery,71.0,CAISO
1697,2020.0,active,2023.0,Solar+Battery,77.0,CAISO
1698,2020.0,withdrawn,2023.0,Solar+Battery,206.0,CAISO
1699,2020.0,active,2024.0,Battery,204.0,CAISO
1700,2020.0,withdrawn,2023.0,Battery,102.0,CAISO
1701,2020.0,withdrawn,2023.0,Battery,102.0,CAISO
1702,2020.0,active,2024.0,Battery,632.0,CAISO
